product_id;name;category;descripcion;palabras_clave;precio;rating_promedio;descuento_aplicado;stock_actual
171;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Deporte, Fitness;196.22;4.5;5;225
172;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Relajación, Mindfulness;25.19;5.0;10;195
173;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Relajación, Mindfulness;28.77;4.5;20;136
174;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Deporte, Fitness, Rendimiento;120.67;4.0;0;190
175;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Deporte, Fitness, Rendimiento;145.33;4.0;15;5
176;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Cuidado, Mascotas, Juguetes;17.33;3.5;0;404
177;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Mindfulness, Terapia;83.56;3.5;0;343
178;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Relajación, Mindfulness;89.24;4.5;25;355
179;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;91.13;4.5;5;370
180;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;29.25;2.5;10;164
181;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;31.46;5.0;30;234
182;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Salud, Bienestar;55.86;2.5;5;350
183;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Dieta, Alimentación, Suplementos;29.4;3.0;0;314
184;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;39.55;5.0;20;223
185;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Dieta, Alimentación;47.49;5.0;25;80
186;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Mindfulness, Terapia, Relajación;75.66;4.0;0;396
187;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;114.0;4.5;0;355
188;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Salud, Bienestar, Ejercicio;66.83;3.0;5;367
189;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Fitness, Deporte;143.13;3.0;20;316
190;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Salud, Bienestar;60.79;5.0;0;273
191;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Ejercicio, Salud;45.29;3.0;30;285
192;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Ejercicio, Bienestar;54.29;5.0;30;474
193;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Terapia, Mindfulness;69.26;4.5;20;174
194;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Rendimiento, Deporte;171.49;5.0;10;322
195;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Rendimiento, Deporte;82.82;3.0;15;7
196;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Deporte, Fitness;46.41;5.0;20;256
197;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Ejercicio, Bienestar;102.41;5.0;10;253
198;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Dieta, Alimentación;68.67;2.5;20;211
199;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;25.61;4.5;20;23
200;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Alimentación, Dieta;89.69;3.0;30;131
201;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Rendimiento, Fitness;24.6;3.0;20;51
202;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;88.63;2.5;10;410
203;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Deporte, Fitness;181.41;4.5;20;1
204;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Relajación, Mindfulness;35.0;3.0;30;447
205;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Dieta, Alimentación, Suplementos;51.35;3.5;25;232
206;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;142.33;5.0;15;339
207;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;39.99;2.5;20;299
208;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Salud, Bienestar;60.39;3.0;20;208
209;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Mindfulness, Relajación;41.47;5.0;25;449
210;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;35.66;3.0;20;57
211;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Ejercicio, Salud;53.86;5.0;25;66
212;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Deporte, Rendimiento, Fitness;188.36;2.5;0;487
213;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Deporte, Fitness;149.5;4.0;10;473
214;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Rendimiento, Fitness;115.11;4.5;5;322
215;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;86.43;3.0;25;386
216;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Fitness, Deporte;181.28;2.5;25;33
217;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Fitness, Deporte, Rendimiento;53.6;2.5;10;152
218;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Juguetes, Cuidado, Mascotas;22.21;4.0;10;444
219;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;104.32;5.0;10;495
220;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;90.08;4.5;10;108
221;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;18.51;4.5;30;98
222;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Ejercicio, Salud;50.69;4.0;20;192
223;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Ejercicio, Bienestar, Salud;105.7;5.0;15;293
224;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;53.71;3.5;20;6
225;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;138.29;3.5;10;97
226;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Ejercicio, Salud;41.79;4.5;25;423
227;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Deporte, Rendimiento, Fitness;87.75;5.0;5;362
228;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Relajación, Mindfulness;60.63;3.0;20;16
229;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Bienestar, Salud, Ejercicio;35.88;2.5;25;478
230;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;120.81;3.5;30;281
231;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Relajación, Mindfulness;117.18;4.5;5;4
232;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Deporte, Fitness, Rendimiento;61.29;2.5;30;312
233;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Rendimiento, Deporte;51.21;3.5;0;74
234;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;23.9;3.5;15;231
235;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Ejercicio, Bienestar;72.16;5.0;0;468
236;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Rendimiento, Deporte;188.22;4.5;25;416
237;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Salud, Bienestar, Ejercicio;67.67;3.0;30;57
238;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Mindfulness, Relajación;34.03;4.5;15;209
239;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Mindfulness, Relajación;58.32;3.0;5;392
240;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Terapia, Relajación;103.84;5.0;20;97
241;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;187.96;3.5;5;449
242;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Terapia, Mindfulness;110.38;3.0;10;29
243;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;63.39;3.5;20;163
244;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;37.95;2.5;5;376
245;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;96.73;3.0;5;37
246;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Mindfulness, Terapia;70.23;3.0;5;211
247;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Deporte, Rendimiento, Fitness;49.79;3.5;15;410
248;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Rendimiento, Deporte, Fitness;194.6;4.5;30;92
249;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Fitness, Deporte;179.8;4.5;25;425
250;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;21.35;2.5;10;15
251;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;125.94;2.5;20;217
252;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Terapia, Mindfulness;82.96;4.0;5;299
253;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Fitness, Deporte;141.38;3.5;10;187
254;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;84.2;4.5;0;37
255;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Dieta, Alimentación;39.36;4.5;25;361
256;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Relajación, Terapia;38.01;4.0;15;449
257;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Relajación, Terapia;31.88;4.0;5;371
258;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Mindfulness, Relajación;92.99;3.5;15;102
259;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Mindfulness, Relajación;92.39;5.0;30;347
260;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Dieta, Suplementos, Alimentación;51.93;2.5;15;383
261;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Mindfulness, Relajación;93.5;3.5;10;341
262;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Bienestar, Ejercicio;85.76;4.5;25;99
263;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Dieta, Alimentación, Suplementos;76.16;4.5;30;303
264;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Salud, Ejercicio, Bienestar;59.79;5.0;25;7
265;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Relajación, Mindfulness;111.56;3.0;25;389
266;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;23.93;4.5;10;269
267;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Deporte, Fitness;146.42;3.5;30;74
268;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Alimentación, Suplementos, Dieta;77.74;4.5;5;363
269;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Juguetes, Mascotas, Cuidado;5.59;3.5;10;321
270;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Terapia, Mindfulness;92.88;4.0;5;85
271;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Deporte, Rendimiento;23.51;4.0;20;227
272;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Mindfulness, Terapia;42.48;4.5;5;282
273;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Mindfulness, Relajación;43.98;4.5;20;482
274;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Salud, Bienestar;70.61;4.0;20;374
275;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Fitness, Rendimiento;39.0;4.5;15;433
276;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Terapia, Mindfulness;65.41;4.5;25;464
277;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Rendimiento, Deporte;169.27;5.0;20;361
